station_id,station_oldcode,station_name_th,station_name_en,latitude,longitude,station_type,sub_basin_id,sub_basin_name_th,sponsor_by,river_name,ground_level,min_bank,bank_level_msl,warning_level_msl,critical_level_msl,zero_gauge_msl,bank_level_relative_m,qmax,province_name_th,amphoe_name_th,tumbon_name_th,agency_shortname_th,agency_name_th,basin_name_th
268669,C00000030-MOU368,สะพานน้ำปี้ เชียงม่วน,,18.881905,100.28281,waterlevel,,,บริษัท ไทยเบฟเวอเรจ จำกัด (มหาชน) ,น้ำปี้,254.476,259.89,259.89,,,,,,พะเยา,เชียงม่วน,เชียงม่วน,พพภ,มูลนิธิอาสาเพื่อนพึ่ง (ภาฯ) ยามยาก สภากาชาดไทย,ลุ่มน้ำยม
268662,C00000030-MOU355,สะพานน้ำแม่จั๊ว,,19.019968,100.264275,waterlevel,,,บริษัท ไทยเบฟเวอเรจ จำกัด (มหาชน) ,แม่น้ำยมตอนบนส่วนที่ 2,269.394,274.974,274.974,,,,,,พะเยา,เชียงม่วน,สระ,พพภ,มูลนิธิอาสาเพื่อนพึ่ง (ภาฯ) ยามยาก สภากาชาดไทย,ลุ่มน้ำยม
5608,G09006-STN1378,บ้านแม่กานาไร่เดียว,,18.985695,99.906155,waterlevel,,,,แม่น้ำงาว,,,,,,,,,พะเยา,เมืองพะเยา,แม่กา,ทน.,กรมทรัพยากรน้ำ,ลุ่มน้ำยม
3948,G07003-Y.17,สามง่าม,,16.507441,100.204086,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 5,30.03,38.25,38.25,37.75,38.25,31.489999771118164,6.760000228881836,614.0,พิจิตร,สามง่าม,สามง่าม,ชป.,กรมชลประทาน,ลุ่มน้ำยม
3893,G07003-Y.5,หน้าอำเภอโพทะเล,,16.09481,100.259903,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 5,24.19,30.15,30.15,29.65,30.15,22.049999237060547,8.100000381469727,,พิจิตร,โพทะเล,โพทะเล,ชป.,กรมชลประทาน,ลุ่มน้ำยม
10106,G07003-Y.52,บ้านวังจิก,,16.35742,100.263786,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 5,27.09000015258789,34.0,34.0,33.5,34.0,27.09000015258789,6.909999847412109,297.0,พิจิตร,โพธิ์ประทับช้าง,วังจิก,ชป.,กรมชลประทาน,ลุ่มน้ำยม
1758,G23069-YOM009,โพธิ์ประทับช้าง,,16.31077,100.27173,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 5,26.165,34.787,34.787,,,,,,พิจิตร,โพธิ์ประทับช้าง,โพธิ์ประทับช้าง,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำยม
1743,G23069-VLGE13,ชุมแสงสงคราม,,16.8586,100.05965,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 4,32.365,40.536,40.536,,,,,,พิษณุโลก,บางระกำ,ชุมแสงสงคราม,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำยม
3983,G07003-Y.16,บางระกำ,,16.757919,100.115578,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 4,30.84,38.93,38.93,38.43,38.93,31.6299991607666,7.300000190734863,230.0,พิษณุโลก,บางระกำ,บางระกำ,ชป.,กรมชลประทาน,ลุ่มน้ำยม
5791,G07003-Y.64,บางระกำ,,16.762119,100.121201,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 5,30.78,38.91,38.91,38.41,38.91,32.5099983215332,6.400000095367432,352.0,พิษณุโลก,บางระกำ,บางระกำ,ชป.,กรมชลประทาน,ลุ่มน้ำยม
1742,G23069-YOM008,บางระกำ,,16.70818,100.17179,waterlevel,,,,แม่น้ำยมตอนล่างส่วนที่ 5,29.4,41.202,41.202,,,,,,พิษณุโลก,บางระกำ,บางระกำ,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำยม
